miRNA	0_CAD_10.10.Plume	0_CAD_11K2	0_CAD_12K1	0_CAD_12K2	0_CAD_12K3	0_CAD_16.11.K1	0_CAD_16.11.K2	0_CAD_18K1	0_CAD_20K1	0_CAD_20K2	0_CAD_22.11.K2	0_CAD_22.11.K3	0_CAD_23.11.K1	0_CAD_23K1	0_CAD_24K1	0_CAD_25K1	0_CAD_26K1	0_CAD_27K2	0_CAD_27K3	0_CAD_27K5	0_CAD_27K7	0_CAD_2K1	0_CAD_2K4	0_CAD_31K4	0_CAD_KGKONTR16	0_CAD_KGKONTR17	0_CAD_KGKONTR23	0_CAD_KGKONTR39	0_CAD_KGKONTR42	1_CAD_KG07	1_CAD_KG10	1_CAD_KG11	1_CAD_KG12	1_CAD_KG13	1_CAD_KG14	1_CAD_KG15	1_CAD_KG16	1_CAD_KG17	1_CAD_KG18	1_CAD_KG19	1_CAD_KG20	1_CAD_KG21	1_CAD_KG22	1_CAD_KG23	1_CAD_KG24	1_CAD_KG25	1_CAD_KG26	1_CAD_KG27	1_CAD_KG30	1_CAD_KG31	1_CAD_KG32	1_CAD_KG34	1_CAD_KG35	1_CAD_KG36	1_CAD_KG37	1_CAD_KG38	1_CAD_KG39	1_CAD_KG40	1_CAD_KG41	1_CAD_KG42	1_CAD_KG43	1_CAD_KG44	1_CAD_KG45	1_CAD_KG47	1_CAD_KG48	1_CAD_KG49	1_CAD_KG50	1_CAD_KG51	1_CAD_KG52	1_CAD_KG53	1_CAD_KG54	1_CAD_KG55	1_CAD_KG57	1_CAD_KG58	1_CAD_KG59	1_CAD_KG60	1_CAD_KG61	1_CAD_KG62	1_CAD_KG63	1_CAD_KG64	1_CAD_KG65	1_CAD_KG66	1_CAD_KG67	1_CAD_KG68	1_CAD_KG69	1_CAD_KG70	1_CAD_KG71	1_CAD_KG72	1_CAD_KG73	1_CAD_KG74	1_CAD_KG75	1_CAD_KG76	1_CAD_KG77	1_CAD_KG78	1_CAD_KG79	1_CAD_KG80	1_CAD_KG81	1_CAD_KG83	1_CAD_KG84	1_CAD_KG85	1_CAD_KG86	1_CAD_KG87	1_CAD_KG89	1_CAD_KG91	1_CAD_KG92	1_CAD_KG93	1_CAD_KG94	1_CAD_KG95	1_CAD_KG96	2_CAD_KP0261	2_CAD_KP0271	2_CAD_KP0281	2_CAD_KP0321	2_CAD_KP0331	2_CAD_KP0361	2_CAD_KP0371	2_CAD_KP0381	2_CAD_KP0391	2_CAD_KP0411	2_CAD_KP052	2_CAD_KP053	2_CAD_KP054	2_CAD_KP055	2_CAD_KP056	2_CAD_KP057	2_CAD_KP058	2_CAD_KP060	2_CAD_KP061	2_CAD_KP062	2_CAD_KP063	2_CAD_KP064	2_CAD_KP065	2_CAD_KP066	2_CAD_KP074	2_CAD_KP075	2_CAD_KP076	2_CAD_KP079
hsa-miR-12126	0.00000	0.00000	643.13834	4319.47920	0.00000	6338.77049	1835.60000	0.00000	595.76798	0.00000	0.00000	1481.82370	0.00000	0.00000	975.26729	1095.54680	2323.42164	853.32372	0.00000	0.00000	222.11514	185.64673	0.00000	0.00000	0.00000	259.55745	362.12036	0.00000	0.00000	342.70000	119.48440	585.80687	0.00000	1481.40780	392.04579	2550.14235	0.00000	0.00000	0.00000	2871.55229	59.86780	0.00000	1203.83707	0.00000	1832.19405	1484.79582	882.46879	0.00000	199.02291	8	0.00000	400.20000	0.00000	109.27953	20.98192	0.00000	560.22790	792.84025	177.40000	0.00000	0.00000	607.13873	0.00000	0.00000	937.07143	134.97268	91.70000	970.08100	0.00000	0.00000	106.02047	0.00000	263.30000	0.00000	428.69949	0.00000	18.20000	0.00000	1302.10522	391.25986	434.15646	0.00000	1376.43544	0.00000	376.44296	0.00000	1190.95024	12.86106	541.57672	0.00000	0.00000	0.00000	0.00000	1212.99902	396.43857	0.00000	245.37465	0.00000	0.00000	0.00000	804.38927	1182.56719	0.00000	211.70000	0.00000	468.69082	0.00000	0.00000	0.00000	0.00000	0.00000	41.58708	14.30000	0.00000	0.00000	1122.79115	0.00000	0.00000	12.52355	17.40000	0.00000	28.80000	0.00000	0.00000	0.00000	0.00000	0	9.50000	4.28784	0.00000	0.00000	0.00000	0.00000	0.00000	185.99166	998.60207	100.38475
hsa-miR-12127	0.00000	0.00000	0.00000	2456.39218	0.00000	10605.09090	1058.00000	0.00000	226.17805	0.00000	0.00000	1586.40659	0.00000	0.00000	0.00000	1629.56655	8768.84455	774.92503	6097.66272	0.00000	0.00000	0.00000	0.00000	643.80824	0.00000	266.13242	62.74936	0.00000	0.00000	135.10000	54.85130	1129.14675	0.00000	3075.97795	0.00000	1038.52994	0.00000	54495.65060	0.00000	1805.05750	0.00000	0.00000	0.00000	901.39683	0.00000	0.00000	0.00000	167.50000	58.85561	0	0.00000	389.70000	0.00000	74.25007	933.49629	0.00000	1054.16568	0.00000	0.00000	499.11367	0.00000	629.44566	100.34805	0.00000	652.98542	0.00000	6.40000	440.16881	0.00000	388.59430	0.00000	0.00000	0.00000	6.85708	0.00000	0.00000	32.60000	0.00000	595.61789	90.24895	0.00000	0.00000	0.00000	997.88820	0.00000	0.00000	1110.95330	0.00000	444.52929	0.00000	0.00000	0.00000	105.59576	0.00000	0.00000	0.00000	0.00000	530.70000	82.05973	0.00000	228.94104	0.00000	0.00000	354.70000	257.20000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	771.79766	6.80000	796.13813	0.00000	0.00000	15.60000	0.00000	10.16279	16.70000	0.00000	0.00000	31.80000	381.55296	6.20000	108.70000	28	8.50000	0.00000	0.00000	0.00000	0.00000	13.80000	0.00000	0.00000	323.08323	0.12025
hsa-miR-12128	3246.08702	0.00000	4411.45237	4158.76784	948.02739	0.00000	1171.70000	0.00000	59.96575	0.00000	0.00000	3112.21523	1082.71358	1996.70612	182.10690	834.06153	1278.98163	1858.77687	7083.75737	1753.35683	2607.30851	1200.15398	0.00000	0.00000	87.30000	532.93954	228.84135	0.00000	165.68171	228.80000	56.95103	1370.59111	0.00000	333.48670	0.00000	2620.33047	646.90280	0.00000	919.28728	0.00000	777.39694	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	11.44688	0	0.00000	295.70000	0.00000	342.87104	695.67686	0.00000	0.00000	654.55813	0.00000	1024.24606	0.00000	426.59313	392.84779	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	335.33163	0.00000	113.60000	359.50000	0.00000	114.56299	175.30000	152.90000	215.24318	0.00000	94.57368	0.00000	0.00000	0.00000	1072.92999	771.73972	1219.33335	793.05649	0.00000	548.74371	16.61306	324.38050	0.00000	0.00000	469.52371	232.89046	0.00000	0.00000	0.00000	0.00000	225.30049	991.11251	425.27359	0.00000	539.70000	202.20000	0.00000	0.00000	0.00000	0.00000	158.20000	0.00000	299.13679	17.50000	1088.01107	0.00000	589.50128	49.00000	10.62095	3.02478	0.00000	45.40000	0.00000	0.00000	17.21262	29.70000	0.00000	0	23.30000	2.77604	0.00000	0.00000	0.00000	75.20000	460.61350	291.67525	0.00000	61.49714
hsa-miR-12129	0.00000	102.00000	480.71925	0.00000	0.00000	5061.08108	1427.80000	3103.03217	501.65979	0.00000	389.50378	159.98601	0.00000	2150.48071	1012.15317	0.00000	0.00000	4557.57334	1444.44766	575.57821	749.39231	0.00000	12.89784	2962.76423	0.00000	352.25415	215.69385	1126.90378	169.38000	250.70000	64.30973	20009.43798	0.00000	0.00000	0.00000	2642.82738	533.60976	0.00000	905.79590	0.00000	875.98517	0.00000	2243.90697	0.00000	1860.95795	4855.19949	802.72710	0.00000	35.76281	22	0.00000	34.60000	0.00000	0.00000	1129.54320	0.00000	452.44183	253.88107	0.00000	0.00000	88.30000	0.00000	0.00000	0.00000	0.00000	0.00000	233.40000	0.00000	22.20000	0.00000	127.59433	0.00000	0.00000	0.00000	187.68286	0.00000	0.00000	0.00000	1040.98709	158.60972	0.00000	48.20000	0.00000	232.57089	0.00000	0.00000	186.37273	0.00000	150.51347	187.80061	0.00000	1063.21301	287.90872	861.49524	104.46279	0.00000	0.00000	258.60000	0.00000	0.00000	226.99402	1271.82739	0.00000	0.00000	0.00000	404.10011	0.00000	221.20000	0.00000	165.10000	0.00000	99.55958	20.10000	1453.28658	78.80000	1245.15511	0.50000	38.73200	0.00000	0.00000	88.30000	39.00000	0.00000	14.45645	54.70000	0.00000	0	0.00000	0.00000	53.12359	0.00000	13.56216	0.00000	158.26345	310.20754	0.00000	108.31594
hsa-miR-12130	0.00000	87.20000	0.00000	0.00000	0.00000	15182.48638	780.70000	0.00000	0.00000	6050.12841	338.76317	2723.08484	0.00000	2128.28266	0.00000	90.36955	3067.15403	1404.53952	7468.23570	0.00000	0.00000	48.02854	0.00000	0.00000	0.00000	699.71792	0.00000	0.00000	0.00000	290.50000	74.87825	1738.86891	0.00000	0.00000	351.48585	0.00000	106.18576	1381.61616	1632.31816	0.00000	13803.60184	0.00000	0.00000	0.00000	0.00000	5199.35681	0.00000	37.30000	0.00000	29	0.00000	349.90000	609.16347	0.00000	1994.29527	19.00000	0.00000	0.00000	0.00000	1009.43186	0.00000	0.00000	545.95413	0.00000	723.55952	0.00000	6.90000	0.00000	0.00000	0.00000	35.91654	0.00000	168.50000	0.00000	262.62607	91.30000	62.00000	146.72015	197.30458	263.40417	0.00000	307.20000	2006.48742	766.65027	0.00000	0.00000	1003.30687	0.00000	827.65981	246.23097	0.00000	0.00000	0.00000	123.79498	295.43605	0.00000	0.00000	0.00000	0.00000	0.00000	520.42574	1128.20853	0.00000	367.50000	0.00000	0.00000	43.10000	0.00000	0.00000	4.30000	41.50000	0.00000	29.60000	329.27646	0.00000	0.00000	15.20000	43.09954	0.00000	12.10000	0.00000	0.00000	7.50000	24.18534	42.80000	30.20000	0	0.00000	11.70725	0.00000	5.00000	61.05363	38.80000	0.00000	344.26232	213.26836	0.00000
hsa-miR-12131	0.00000	0.00000	0.00000	2924.73839	24435.99495	4416.66396	2835.60000	4666.54768	368.97058	0.00000	0.00000	4881.88330	0.00000	1416.17250	0.00000	1446.82065	0.00000	1326.81771	0.00000	0.00000	37496.94270	609.89246	0.00000	668.16728	12.70000	20.33457	19.11318	721.94169	41.44158	309.60000	152.97248	11843.93076	868.86716	0.00000	0.00000	0.00000	1236.68069	22.90447	0.00000	1633.35666	0.00000	842.51197	1375.28015	0.00000	39.08417	0.00000	0.00000	0.00000	249.53968	0	1619.16650	0.00000	40.57183	0.00000	159.45880	0.00000	567.37063	620.50758	109.70000	156.52877	0.00000	85.13863	504.16534	76.97610	0.00000	84.29972	0.00000	63.20624	0.00000	326.66948	0.00000	93.00000	0.00000	0.00000	0.00000	194.20000	123.80000	0.00000	368.85933	151.33167	0.00000	4004.70000	0.00000	850.30970	0.00000	0.00000	443.70137	0.00000	0.00000	246.15782	0.00000	0.00000	347.61629	694.99322	53.28500	0.00000	0.00000	324.10000	249.95706	0.00000	0.00000	29.90450	0.00000	0.00000	568.70000	0.00000	0.00000	0.00000	0.00000	77.90000	23.40000	679.71974	0.10000	1366.61354	0.00000	0.00000	28.90000	0.00000	26.66379	16.10000	0.00000	133.50000	11.90000	0.00000	51.40000	46.90000	0	9.40000	27.88427	0.00000	0.00000	0.00000	0.00000	3790.68832	123.39255	608.33505	70.19493
hsa-miR-12132	3955.24908	0.00000	1513.91179	0.00000	0.00000	12987.34598	381.10000	1698.77220	490.23916	0.00000	274.76933	3632.90936	2085.81887	865.97707	0.00000	0.00000	2298.70826	0.00000	0.00000	0.00000	2022.16138	797.87188	0.00000	0.00000	0.00000	895.98197	238.96602	0.00000	0.00000	114.60000	60.25496	217.07958	0.00000	0.00000	0.00000	629.62213	1259.10661	0.00000	0.00000	0.00000	1887.61883	0.00000	0.00000	0.00000	0.00000	0.00000	628.63907	0.00000	0.00000	12	637.34282	0.20000	122.37946	307.16720	25599.60761	0.00000	0.00000	538.95442	199.40000	581.04055	0.00000	154.51444	0.00000	0.00000	0.00000	217.56962	96.40000	0.00000	0.00000	0.00000	0.00000	129.10000	324.60000	0.00000	0.00000	36.80000	110.00000	0.00000	695.00218	0.00000	0.00000	422.40000	0.00000	0.00000	0.00000	0.00000	310.62378	66.10915	804.79081	287.83127	554.86902	0.00000	0.00000	749.41201	192.22130	0.00000	0.00000	275.60000	471.86051	0.00000	752.92011	5.72079	0.00000	19.90000	167.00000	0.00000	130.60000	0.00000	0.00000	0.00000	0.00000	0.00000	12.60000	823.13147	0.00000	1105.46669	0.00000	13.27851	0.00000	0.00000	64.20000	81.60000	12.70000	0.00000	14.50000	14.30000	0	4.90000	0.00000	0.00000	0.00000	38.75453	3.50000	0.00000	226.41223	114.41274	18.67028
hsa-miR-12133	0.00000	0.00000	1346.15018	0.00000	0.00000	11224.47457	0.00000	0.00000	61.44530	0.00000	0.00000	1418.54334	0.00000	1863.00119	61.39392	0.00000	4201.03689	0.00000	5133.65817	0.00000	2415.86832	922.69158	1348.79946	3698.07432	0.00000	0.00000	133.29935	1310.37985	0.00000	195.20000	148.34652	0.00000	560.80489	1697.84252	0.00000	227.91643	0.00000	0.00000	2681.07940	0.00000	0.00000	0.00000	0.00000	0.00000	1899.65417	0.00000	0.00000	0.00000	0.00000	0	0.00000	0.00000	26.06957	0.00000	1697.72555	0.00000	0.00000	0.00000	49.80000	283.34673	0.00000	0.00000	0.00000	0.00000	580.83254	13.93017	183.90000	0.00000	88.30000	262.04485	0.00000	66.40000	183.50000	0.00000	0.00000	1399.50000	136.40000	0.00000	0.00000	279.95255	116.25817	0.00000	0.00000	847.86112	0.00000	0.00000	847.99379	0.00000	0.00000	0.00000	1249.81567	0.00000	0.00000	0.00000	242.28736	0.00000	0.00000	627.80000	92.54854	0.00000	508.49793	0.00000	0.00000	0.00000	481.80000	526.69014	43.50000	0.00000	0.00000	165.40000	28.80000	126.45980	0.00000	326.55573	48.30000	1802.54836	33.30000	0.00000	33.31630	6.00000	0.00000	115.20000	27.60000	33.46969	32.30000	58.50000	0	18.90000	9.97552	0.00000	0.00000	0.00000	0.00000	19.39814	285.46878	1086.27932	36.34091
hsa-miR-12135	1125.53470	0.00000	0.00000	1022.17081	219.15631	17280.91518	0.00000	0.00000	0.00000	0.00000	936.81083	3730.28393	0.00000	0.00000	0.00000	524.92522	4778.25162	2124.89869	5617.78330	0.00000	2852.67325	50.30947	1360.08524	280.36823	589.60000	0.00000	74.04497	939.50357	41.48917	211.70000	52.42393	2388.26540	2130.23733	0.00000	0.00000	0.00000	0.00000	614.56181	0.00000	0.00000	0.00000	1311.62236	0.00000	0.00000	80.40828	1348.89215	0.00000	0.00000	0.00000	29	0.00000	194.70000	0.00000	0.00000	1690.34967	616.20000	0.00000	0.00000	0.00000	1062.86944	0.00000	0.00000	0.00000	748.64849	858.81071	286.26674	47.40000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	90.14021	213.56840	0.00000	171.20000	0.00000	1237.57996	172.30780	0.00000	205.30000	3822.19846	486.78521	0.00000	0.00000	1382.66531	0.00000	102.97244	0.00000	875.52294	0.00000	0.00000	387.73571	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	518.47694	1011.38462	0.00000	585.00000	471.10000	857.56606	211.90000	301.10000	0.00000	0.00000	54.90000	0.00000	29.50000	398.42581	0.00000	1396.12461	0.00000	0.00000	0.00000	0.00000	28.30000	0.00000	0.00000	0.00000	64.60000	48.30000	0	3.80000	0.00000	0.00000	21.10000	52.35623	0.00000	0.00000	252.16998	308.16229	0.00000
hsa-miR-12136	2269.75760	0.00000	1451.41123	745.89759	154.18724	191299.15058	445.00000	0.00000	0.00000	0.00000	789.41026	5122.14023	0.00000	0.00000	0.00000	938.23286	0.00000	0.00000	0.00000	0.00000	769.83010	0.00000	0.00000	0.00000	0.00000	382.62771	344.96691	581.33142	0.00000	202.30000	83.98472	1086.35299	0.00000	0.00000	0.00000	141.59173	574.72144	21.61419	3073.55517	287.29978	303.67665	0.00000	1463.09672	1325.70762	1976.74249	0.00000	198.65623	221.50000	0.00000	0	0.00000	268.10000	128.26485	0.00000	626.53032	0.00000	0.00000	724.23265	403.20000	0.00000	0.00000	269.69385	150.30943	99.34001	847.48746	0.00000	0.00000	162.37269	112.80000	0.00000	0.00000	45.30000	540.00000	0.00000	263.26855	0.00000	132.20000	0.00000	806.93898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	704.53840	1476.07929	3.29045	369.73165	0.00000	0.00000	2483.65922	198.44608	729.50910	315.38252	0.00000	0.00000	637.40000	0.00000	0.00000	129.70690	187.49843	0.00000	12.90000	0.00000	883.53350	0.00000	3948.60000	0.00000	93.00000	0.00000	619.46179	21.00000	0.00000	0.00000	1826.25233	0.00000	0.00000	35.23975	0.00000	0.00000	85.30000	5.50000	8.42883	18.80000	0.00000	56	0.00000	0.00000	0.00000	0.00000	0.00000	46.40000	0.00000	110.38991	596.37434	95.05429
hsa-miR-122-3p	0.00000	0.00000	489.12467	3907.50922	0.00000	0.00000	1681.20000	699.15174	571.79639	0.00000	0.00000	1715.54491	0.00000	0.00000	0.00000	1413.03217	0.00000	0.00000	1810.21684	0.00000	1178.63842	0.00000	425.90324	0.00000	0.00000	0.00000	12.86250	1226.83551	0.00000	165.50000	0.00000	761.21105	0.00000	0.00000	0.00000	2430.94952	1117.87287	1109.32530	705.83722	0.00000	1932.65024	0.00000	260.74546	0.00000	318.60872	4281.79432	0.00000	0.00000	205.10388	16	68.22097	0.00000	0.00000	56.19342	974.53406	0.00000	816.46222	140.30234	0.00000	218.54371	0.00000	563.19956	0.00000	0.00000	406.95304	89.66902	232.50000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	198.98843	96.10000	127.40000	0.00000	1222.92793	0.00000	0.00000	0.00000	631.23921	551.08606	0.00000	0.00000	821.10363	219.47388	0.00000	0.00000	0.00000	0.00000	338.67936	0.00000	0.00000	201.50000	0.00000	0.00000	0.00000	0.00000	0.00000	24.36472	0.00000	467.90000	0.00000	193.30401	168.40000	7673.30000	0.00000	0.00000	43.10000	638.20188	19.20000	0.00000	0.00000	0.00000	5.10000	12.70352	0.00000	0.00000	88.00000	1614.20000	0.00000	7.38570	0.00000	114.10000	0	0.00000	21.04410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	962.48556	45.71437
hsa-miR-122-5p	0.00000	88.70000	0.00000	0.00000	492.36670	20354.56069	0.00000	913.14139	0.00000	321.85289	0.00000	4561.03729	4001.89292	1888.79797	0.00000	1069.63562	0.00000	0.00000	0.00000	446.40115	0.00000	805.11672	0.00000	2062.28223	0.00000	0.00000	370.06759	46.02331	0.00000	62.20000	82.47803	0.00000	31029.81875	0.00000	0.00000	3656.97884	74.15351	756.37505	0.00000	0.00000	353.01725	1119.92995	258.14933	0.00000	0.00000	1138.00824	0.00000	2241.30000	175.85491	0	166.94928	415.60000	153.55842	0.00000	1181.91115	15.90000	339.75483	427.75332	96.20000	0.00000	0.00000	358.57324	284.64012	0.00000	584.76744	0.00000	192.10000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	223.27190	472.43148	31.00000	112.20000	0.00000	253.89159	365.02604	281.54293	0.00000	3169.42572	348.23267	0.00000	0.00000	697.47178	0.00000	526.34174	0.00000	0.00000	377.30438	0.00000	0.00000	0.00000	0.00000	320.77769	0.00000	0.00000	316.58021	0.00000	800.54722	0.00000	393.90000	686.10000	0.00000	0.00000	0.00000	961.10000	0.00000	624.70000	611.34396	24.50000	1440.67341	35.90000	144.01702	0.00000	0.00000	18.76879	22.40000	1.60000	96.40000	0.00000	29.21626	0.00000	41.70000	0	0.00000	4.68353	0.00000	0.00000	0.00000	45.10000	14.58646	334.91776	1044.19430	0.00000
hsa-miR-1224-3p	5718.61464	0.00000	0.00000	3922.94585	0.00000	0.00000	1912.60000	0.00000	525.98594	0.00000	611.91558	3450.09162	0.00000	0.00000	0.00000	724.54687	7685.06408	4526.40885	3926.90382	0.00000	2024.41493	0.00000	0.00000	1531.56911	417.00000	0.00000	0.00000	0.00000	0.00000	324.90000	0.00000	1998.45418	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	206.02259	0.00000	1477.98807	2279.42262	1324.26275	0.00000	211.00000	242.62004	10	0.00000	248.40000	161.45601	142.95273	1124.27065	0.00000	618.36371	122.50325	0.00000	653.08506	0.00000	148.04506	0.00000	0.00000	903.36898	176.93025	218.70000	0.00000	0.00000	397.06332	21.03390	51.60000	181.20000	0.00000	172.50034	410.10000	105.10000	0.00000	1026.26940	0.00000	0.00000	199.90000	2157.77065	458.78830	0.00000	529.86109	1431.60120	140.59337	788.42314	0.00000	302.36253	301.55309	0.00000	955.28820	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	827.49223	230.90564	0.00000	8.40000	451.10000	579.68747	0.00000	645.30000	0.00000	0.00000	41.50000	0.00000	0.00000	0.00000	0.00000	724.57060	0.00000	48.75694	6.59614	0.00000	108.10000	0.00000	0.00000	7.44610	0.00000	29.50000	37	0.00000	0.00000	0.00000	0.00000	8.46000	0.00000	176.94633	77.37279	244.49034	0.00000
hsa-miR-1224-5p	1618.59777	0.00000	1610.64022	0.00000	0.00000	13996.19665	0.00000	0.00000	232.97288	1909.94104	398.72840	2836.84619	0.00000	0.00000	0.00000	1479.10592	0.00000	4599.13195	6627.02136	0.00000	0.00000	1626.91836	384.50525	2590.84627	420.90000	0.00000	340.47524	0.00000	0.00000	67.20000	175.79498	242.22599	27337.22431	0.00000	0.00000	4743.52040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	167.60524	1494.70754	307.84659	0.00000	127.23280	0	0.00000	0.00000	0.00000	0.00000	1241.67927	0.00000	876.60234	0.00000	201.60000	0.00000	166.00000	470.46581	528.04243	0.00000	849.56153	0.00000	59.50000	0.00000	0.00000	208.80239	0.00000	0.00000	554.10000	0.00000	265.24662	107.70000	110.50000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	432.09442	0.00000	1613.80339	388.81067	42.87473	0.00000	8653.37411	1180.29906	0.00000	0.00000	561.51998	87.59592	542.40000	0.00000	584.20000	156.74335	0.00000	0.00000	335.00433	0.00000	142.20000	607.40000	0.00000	144.70000	0.00000	0.00000	15.80000	22.80000	674.20577	0.00000	1323.59628	0.00000	1125.80835	0.00000	60.02054	3.76581	20.50000	24.00000	86.40000	2.20000	8.09811	62.70000	100.40000	0	0.00000	0.00000	31.61868	0.00000	0.00000	0.00000	148.20841	284.08248	153.55601	71.78357
hsa-miR-1225-3p	0.00000	126.40000	1234.20153	936.56254	0.00000	7705.00304	2465.70000	2799.54706	96.94739	0.00000	0.00000	5532.20714	1492.41295	184.53158	0.00000	318.29666	5952.41401	4813.38578	3496.01417	0.00000	0.00000	0.00000	1713.87561	5472.76744	771.80000	194.93188	240.32148	253.39058	219.78323	257.00000	674.21501	24438.97431	0.00000	0.00000	0.00000	2759.11666	0.00000	0.00000	128.23688	1134.08266	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	65.69009	18	0.00000	311.90000	132.11621	0.00000	1486.81145	80.40000	243.85589	0.00000	0.00000	442.93526	0.00000	6847.86834	0.00000	0.00000	898.20135	0.00000	41.00000	311.56505	0.00000	0.00000	0.00000	0.00000	40.60000	0.00000	0.00000	216.00000	137.40000	0.00000	0.00000	277.25198	0.00000	0.00000	0.00000	965.78182	0.00000	0.00000	1616.15209	108.33105	0.00000	482.22295	0.00000	0.00000	13.51614	0.00000	398.50268	181.30000	0.00000	663.00000	0.00000	0.00000	0.00000	0.00000	0.00000	327.20000	431.50000	0.00000	0.00000	411.40000	0.00000	0.00000	0.00000	554.30900	14.30000	191.39327	0.00000	0.00000	38.50000	0.00000	3.88812	9.40000	7.30000	0.00000	4.10000	36.41346	0.00000	112.00000	0	0.00000	0.38146	145.19916	0.00000	0.00000	35.50000	0.00000	0.00000	497.36177	0.00000
hsa-miR-1225-5p	0.00000	0.00000	0.00000	4999.94478	0.00000	13990.67410	0.00000	4453.37648	0.00000	0.00000	797.21516	5348.31590	2559.39908	0.00000	524.17410	0.00000	0.00000	0.00000	7185.23066	0.00000	545.62970	1051.90080	0.00000	0.00000	0.00000	556.14142	365.19224	141.28963	0.00000	44.80000	164.80721	0.00000	0.00000	0.00000	0.00000	739.60578	0.00000	0.00000	1287.57700	0.00000	0.00000	0.00000	1220.56677	0.00000	0.00000	0.00000	0.00000	46.60000	203.26511	0	0.00000	219.00000	0.00000	16.03168	2038.77854	0.00000	209.19475	0.00000	0.00000	0.00000	0.00000	124.29889	190.64057	0.00000	354.90587	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	89.40000	0.00000	0.00000	0.00000	190.40000	92.10000	0.00000	641.52679	0.00000	0.00000	179.90000	0.00000	0.00000	0.00000	12810.78233	657.55060	0.00000	0.00000	0.00000	0.00000	0.00000	406.36584	505.65101	0.00000	892.50000	0.00000	416.20000	240.64362	0.00000	527.79417	1209.06661	0.00000	137.70000	349.10000	0.00000	979.40000	24.90000	0.00000	121.20000	26.90000	37.36984	17.90000	0.00000	0.00000	547.55436	8.10000	22.67963	2.68945	0.00000	0.00000	102.10000	0.00000	0.00000	51.00000	82.70000	0	0.00000	0.00000	0.00000	0.00000	5.42995	536.90000	0.00000	272.14595	32.33095	58.63251
hsa-miR-1226-3p	0.00000	0.00000	31.03598	0.00000	0.00000	21353.91883	1198.80000	5304.58735	0.00000	0.00000	1130.61730	3492.94091	6894.56363	1973.26206	0.00000	0.00000	0.00000	1556.62155	0.00000	0.00000	725.59224	0.00000	2220.34713	3466.88463	258.90000	0.00000	45.18117	326.65435	0.00000	89.30000	90.07396	0.00000	0.00000	0.00000	0.00000	0.00000	63.64114	0.00000	0.00000	0.00000	0.00000	0.00000	1216.63244	0.00000	0.00000	1335.57801	0.00000	16.70000	25.70953	12	0.00000	156.00000	43.52168	0.00000	1253.40353	0.00000	536.55236	938.45322	24.60000	633.75664	0.00000	319.19183	14.67379	0.00000	71.08276	202.71905	85.40000	0.00000	25.60000	0.00000	138.74523	2.30000	0.00000	290.87518	25.02547	0.00000	54.60000	0.00000	1204.14033	236.28491	609.43087	197.50000	0.00000	784.73066	0.00000	0.00000	1466.08363	0.00000	0.00000	0.00000	755.73851	2938.09425	121.26803	500.44981	139.16627	0.00000	0.00000	546.40000	0.00000	0.00000	42.46537	1255.30315	251.40000	0.00000	710.40000	9.15541	183.50000	672.50000	0.00000	0.00000	21.80000	392.50919	22.40000	902.96097	0.00000	0.00000	0.00000	0.00000	0.00000	14.90000	0.00000	126.20000	0.00000	29.82803	42.40000	1641.50000	0	0.00000	22.39489	0.00000	0.00000	0.00000	0.00000	0.00000	389.23175	912.41626	0.00000
