ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Median_Group1,Median_Group2
hsa-miR-503-5p,3.15549597960664,5.14678614404027,5.19840418012028,6.83948384771937e-07,2.73579353908775e-06,5.59597712433122,6.81845331074747,0
hsa-miR-505-3p,1.49279291794831,3.355143347073,2.30570517823872,0.0225700493565465,0.0322429276522093,-4.05002588418056,4.73918994349178,0
hsa-miR-532-5p,3.13675588977927,5.07094720524433,4.62648076743913,8.27731279005268e-06,2.4831938370158e-05,3.22531210840788,7.0234621250366,0
hsa-miR-550a-3-5p,2.40477597410904,3.36733934131519,4.23447723695992,4.0865627014356e-05,0.000106605983515711,1.71803989227295,4.92084429968732,0
hsa-miR-550a-5p,2.43687585409154,3.50914174182205,4.01989150731941,9.39715840855703e-05,0.000214112470068388,0.936576932826722,5.213001840479,0
hsa-miR-574-3p,1.6948431828069,4.9983647903658,2.66414709161479,0.00860782817807843,0.0131305853563908,-3.20572774639363,6.31020775329293,4.89980073329825
hsa-miR-574-5p,4.1700632056578,6.00467746458123,6.33258026297007,2.95350786284711e-09,2.53157816815466e-08,10.8167978514996,7.89266998780502,0
hsa-miR-576-5p,1.40111550877831,3.10912240034292,2.21849841628944,0.0281026218033236,0.0392129606558004,-4.23841934486328,4.91202269158212,0
hsa-miR-584-5p,0.7832910119404,3.51558728555978,1.15619879020627,0.249534334288035,0.304110551792584,-5.97411382924153,3.95597410241715,2.93643471621045
hsa-miR-625-3p,3.21050633101492,4.22254157163913,4.99339872735363,1.70776954556065e-06,6.27343914695751e-06,4.72396793675116,5.87031950788948,0
hsa-miR-628-3p,2.38169399207916,3.47493772045202,3.53731713719849,0.000545948091638392,0.0010798973241199,-0.700773372740366,5.28026278356204,0
hsa-miR-629-5p,-0.00285343145290184,8.45260409883881,-0.0061721769924707,0.995083977763925,0.995083977763925,-6.63260944133411,8.7524502800924,9.13498843521905
hsa-miR-6511a-3p,2.01081623220934,2.94147932893683,3.43801972193101,0.00076848651573016,0.00150356057425466,-1.01617331477732,4.52629214529988,0
hsa-miR-652-3p,2.00908918392268,9.05420996666912,4.20250111778857,4.63523573943267e-05,0.00011919177615684,1.59958456739785,9.74422269476363,9.2851300196392
hsa-miR-660-5p,3.45737497524741,4.07841478608324,5.43114527831441,2.35490682394734e-07,1.03408262895211e-06,6.61441714653864,6.47246827745503,0
hsa-miR-664a-5p,1.45085354480253,3.41536456862133,2.2808564182275,0.024039716484009,0.0338859187118329,-4.10439415258475,4.88212427568816,0
hsa-miR-7-5p,3.77093657336799,8.65583316617154,5.85581275825252,3.13665860329162e-08,2.01642338783033e-07,8.54577515509984,9.98295544753584,9.00873098876479
hsa-miR-744-5p,2.73746444483099,4.07856533763609,3.79437707108773,0.000218142818735605,0.000476127458797174,0.15023172417865,6.55757322258428,0
hsa-miR-877-5p,1.97733743713547,5.55101968614768,2.90050367329029,0.00431686007329961,0.00700031363237774,-2.5889073862463,7.0758419374913,3.23843118090662
hsa-miR-885-5p,2.45912497993252,4.7465634144279,3.34662888044997,0.00104612134452512,0.00200321108526086,-1.2997490020309,5.98851209324339,2.3929106560041
hsa-miR-92a-3p,1.26468918157631,15.8263194082734,7.4990957249034,6.27947725324832e-12,1.02755082325882e-10,16.7550138121266,16.1832276297929,14.6120792330004
hsa-miR-92b-3p,2.08968492485282,7.43154460035133,5.75516147660578,5.09803025247693e-08,3.05881815148616e-07,8.07985047594158,8.12244392155029,6.18431127036569
hsa-miR-93-5p,4.21174158921187,10.4580150945561,6.64854798674807,5.85494954562611e-10,6.58681823882937e-09,12.3757489963334,11.7166633350742,9.826592760537
hsa-miR-941,2.55015122132183,3.58996819420019,4.28013850986017,3.4098419077778e-05,9.299568839394e-05,1.88839177537057,5.52606329292827,0
